Page_Number,ROI,Column,Text_Line,Footnote_Text
181,ROI2,Col1,10品：250元,
181,ROI2,Col2,棠棣之花,
181,ROI2,Col2,出版社：吉林人民,
181,ROI2,Col2,改编：张隽,
181,ROI2,Col2,绘画：邓平,
181,ROI2,Col2,81年6月1版1次64开,
181,ROI2,Col2,印数：37万定价：0.14元,
181,ROI2,Col2,市场交流价：,
181,ROI2,Col2,9品：5元,
181,ROI2,Col2,10品：10元,
181,ROI2,Col3,韩非寓言故事选,
181,ROI2,Col3,出版社：上海人民,
181,ROI2,Col3,改编：集体,
181,ROI2,Col3,绘画：颜梅华王仲清等,
181,ROI2,Col3,74年11月1版1次60开,
181,ROI2,Col3,印数：80万定价：0.07元,
181,ROI2,Col3,市场交流价：,
181,ROI2,Col3,9品：20元,
181,ROI2,Col3,10品：80元,
181,ROI2,Col4,韩非批儒故事,
181,ROI2,Col4,出版社：辽宁人民,
181,ROI2,Col4,编文：集体,
181,ROI2,Col4,绘画：李德庆等,
181,ROI2,Col4,75年1月1版2次64开,
181,ROI2,Col4,印数：100万定价：0.08元,
181,ROI2,Col4,市场交流价：,
181,ROI2,Col4,9品：20元,
181,ROI2,Col4,10品：40元,
182,ROI1,Col1,黑三角,
182,ROI1,Col1,出版社：上海人民美术,
182,ROI1,Col1,改编：缪德彰,
182,ROI1,Col1,绘画：胡震国王守中,
182,ROI1,Col1,80年3月1版1次64开,
182,ROI1,Col1,印数：50万定价：0.18元,
182,ROI1,Col1,市场交流价：,
182,ROI1,Col1,9品：20元,
182,ROI1,Col1,10品：30元,
182,ROI1,Col2,6,
182,ROI1,Col2,智胜敌舰,
182,ROI1,Col2,出版社：上海上民,
182,ROI1,Col2,改编：集体,
182,ROI1,Col2,绘画：集体,
182,ROI1,Col2,71年12月1版6次60开,
182,ROI1,Col2,印数：未详定价：0.07元,
182,ROI1,Col2,市场交流价：,
182,ROI1,Col2,9品：25元,
182,ROI1,Col2,10品：65元,
182,ROI1,Col3,智歼残匪,
182,ROI1,Col3,出版社：天津人民美术,
182,ROI1,Col3,改编：邱胜贤,
182,ROI1,Col3,绘画：邱胜贤,
182,ROI1,Col3,76年9月1版1次60开,
182,ROI1,Col3,印数：未详定价：0.10元,
182,ROI1,Col3,市场交流价：,
182,ROI1,Col3,9品：8元,
182,ROI1,Col3,10品：15元,
182,ROI1,Col4,智取粮船,
182,ROI1,Col4,出版社：江苏人民,
182,ROI1,Col4,改编：集体,
182,ROI1,Col4,绘画：集体,
182,ROI1,Col4,73年11月1版1次60开,
182,ROI1,Col4,印数：70万定价：0.11元,
182,ROI1,Col4,市场交流价：,
182,ROI1,Col4,9品：10元,
182,ROI1,Col4,10品：20元,
182,ROI2,Col1,痛击美帝纸老虎,
182,ROI2,Col1,出版社：浙江人民,
182,ROI2,Col1,编文：植人,
182,ROI2,Col1,绘画：植人,
182,ROI2,Col1,72年2月1版1次60开,
182,ROI2,Col1,印数：未详定价：0.07元,
182,ROI2,Col1,市场交流价：,
182,ROI2,Col1,9品：80元,
182,ROI2,Col1,10品：200元,
182,ROI2,Col2,痛歼美帝“王牌军”,
182,ROI2,Col2,出版社：吉林人民,
182,ROI2,Col2,改编：集体,
182,ROI2,Col2,绘画：集体,
182,ROI2,Col2,72年3月1版1次60开,
182,ROI2,Col2,印数：未详定价：0.10元,
182,ROI2,Col2,市场交流价：,
182,ROI2,Col2,9品：25元,
182,ROI2,Col2,10品：50元,
182,ROI2,Col3,毛主席的好学生焦裕禄,
182,ROI2,Col3,出版社：河南人民,
182,ROI2,Col3,改编：集体,
182,ROI2,Col3,绘画：集体,
182,ROI2,Col3,75年5月2版1次60开,
182,ROI2,Col3,印数：未详定价：0.16元,
182,ROI2,Col3,市场交流价：,
182,ROI2,Col3,9品：40元,
182,ROI2,Col3,10品：100元,
182,ROI2,Col4,琵琶声里的斗争,
182,ROI2,Col4,出版社：广东人民,
182,ROI2,Col4,改编：关铣等,
182,ROI2,Col4,绘画：关铣胡辉,
182,ROI2,Col4,75年5月1版1次60开,
182,ROI2,Col4,印数：未详定价：0.09元,
182,ROI2,Col4,市场交流价：,
182,ROI2,Col4,9品：25元,
182,ROI2,Col4,10品：50元,
183,ROI1,Col1,渡口,
183,ROI1,Col1,出版社：天津人民美术,
183,ROI1,Col1,改编：冯骥才,
183,ROI1,Col1,绘画：王公懿,
183,ROI1,Col1,75年7月1版1次60开,
183,ROI1,Col1,印数：未详定价：0.09元,
183,ROI1,Col1,市场交流价：,
183,ROI1,Col1,9品：10元,
183,ROI1,Col1,10品：20元,
183,ROI1,Col2,渡口激浪,
183,ROI1,Col2,出版社：江苏人民,
183,ROI1,Col2,改编：集体,
183,ROI1,Col2,绘画：集体,
183,ROI1,Col2,73年4月1版1次60开,
183,ROI1,Col2,印数：10万定价：0.12元,
183,ROI1,Col2,市场交流价：,
183,ROI1,Col2,9品：20元,
183,ROI1,Col2,10品：40元,
183,ROI1,Col3,渡口小艄公,
183,ROI1,Col3,出版社：人民美术,
183,ROI1,Col3,改编：万青力,
183,ROI1,Col3,绘画：王西京,
183,ROI1,Col3,73年12月1版1次64开,
183,ROI1,Col3,印数：100万定价：0.10元,
183,ROI1,Col3,市场交流价：,
183,ROI1,Col3,9品：8元,
183,ROI1,Col3,10品：20元,
183,ROI1,Col4,雁翎队,
183,ROI1,Col4,出版社：人民美术,
183,ROI1,Col4,改编：集体,
183,ROI1,Col4,绘画：集体,
183,ROI1,Col4,74年2月1版1次64开,
183,ROI1,Col4,印数：50万定价：0.16元,
183,ROI1,Col4,市场交流价：,
183,ROI1,Col4,9品：15元,
183,ROI1,Col4,10品：30元,
183,ROI2,Col1,集市锄奸记,
183,ROI2,Col1,出版社：山东人民,
183,ROI2,Col1,编文：杨新民,
183,ROI2,Col1,绘画：孙爱华,
183,ROI2,Col1,73年3月1版1次60开,
183,ROI2,Col1,印数：60万定价：0.09元,
183,ROI2,Col1,市场交流价：,
183,ROI2,Col1,9品：5元,
183,ROI2,Col1,10品：10元,
183,ROI2,Col2,琼虎,
183,ROI2,Col2,出版社：人民美术,
183,ROI2,Col2,改编：高宝生,
183,ROI2,Col2,绘画：高宝生,
183,ROI2,Col2,72年11月1版1次60开,
183,ROI2,Col2,印数：未详定价：0.10元,
183,ROI2,Col2,市场交流价：,
183,ROI2,Col2,9品：30元,
183,ROI2,Col2,10品：60元,
183,ROI2,Col3,黑鱼泡的故事,
183,ROI2,Col3,出版社：黑龙江人民,
183,ROI2,Col3,编文：江漾,
183,ROI2,Col3,绘画：梁家军金松山等,
183,ROI2,Col3,76年11月1版1次64开,
183,ROI2,Col3,印数：35万定价：0.11元,
183,ROI2,Col3,市场交流价：,
183,ROI2,Col3,9品：5元,
183,ROI2,Col3,10品：15元,
183,ROI2,Col4,0 黑子,
183,ROI2,Col4,出版社：人民美术,
183,ROI2,Col4,改编：集体,
183,ROI2,Col4,绘画：集体,
183,ROI2,Col4,74年2月1版1次64开,
183,ROI2,Col4,印数：100万定价：0.11元,
183,ROI2,Col4,市场交流价：,
183,ROI2,Col4,9品：10元,
183,ROI2,Col4,10品：20元,
183,FOOTNOTE,,,《雁翎队》有64、60开两种版本。其中60开本少见。市场全品价约100元。
183,FOOTNOTE,,,*
184,ROI1,Col1,揭投降派宋江,
184,ROI1,Col1,出版社：人民美术,
184,ROI1,Col1,改编：任梅,
184,ROI1,Col1,绘画：集体,
184,ROI1,Col1,76年6月1版1次60开,
184,ROI1,Col1,印数：100万定价：0.28元,
184,ROI1,Col1,市场交流价：,
184,ROI1,Col1,9品：200元,
184,ROI1,Col1,10品：600元,
184,ROI1,Col2,董存瑞,
184,ROI1,Col2,出版社：河北人民,
184,ROI1,Col2,改编：马辛国陈秉德,
184,ROI1,Col2,绘画：马延奎刘端等,
184,ROI1,Col2,78年12月4版1次64开,
184,ROI1,Col2,印数：30万定价：0.16元,
184,ROI1,Col2,市场交流价：,
184,ROI1,Col2,9品：25元,
184,ROI1,Col2,10品：40元,
184,ROI1,Col3,董存瑞的故事,
184,ROI1,Col3,出版社：上海人民美术,
184,ROI1,Col3,改编：林丹,
184,ROI1,Col3,绘画：侯德剑董成伟,
184,ROI1,Col3,78年12月1版2次64开,
184,ROI1,Col3,印数：65万定价：0.17元,
184,ROI1,Col3,市场交流价：,
184,ROI1,Col3,9品：10元,
184,ROI1,Col3,10品：25元,
184,ROI1,Col4,董存瑞,
184,ROI1,Col4,出版社：河北人民,
184,ROI1,Col4,改编：集体,
184,ROI1,Col4,绘画：集体,
184,ROI1,Col4,72年5月1版1次60开,
184,ROI1,Col4,印数：未详定价：0.18元,
184,ROI1,Col4,市场交流价：,
184,ROI1,Col4,9品：40元,
184,ROI1,Col4,10品：120元,
184,ROI2,Col1,铺满阳光的路,
184,ROI2,Col1,出版社：人民美术,
184,ROI2,Col1,改编：肖斌华,
184,ROI2,Col1,绘画：杨一明,
184,ROI2,Col1,75年2月1版1次64开,
184,ROI2,Col1,印数：100万定价：0.08元,
184,ROI2,Col1,市场交流价：,
184,ROI2,Col1,9品：8元,
184,ROI2,Col1,10品：15元,
184,ROI2,Col2,登攀,
184,ROI2,Col2,出版社：上海人民,
184,ROI2,Col2,改编：集体,
184,ROI2,Col2,绘画：集体,
184,ROI2,Col2,76年10月1版1次64开,
184,ROI2,Col2,印数：未详定价：0.10元,
184,ROI2,Col2,市场交流价：,
184,ROI2,Col2,9品：15元,
184,ROI2,Col2,10品：40元,
184,ROI2,Col3,鲁迅在广洲,
184,ROI2,Col3,出版社：人民美术,
184,ROI2,Col3,编文：集体,
184,ROI2,Col3,绘画：集体,
184,ROI2,Col3,76年1月1版1次60开,
184,ROI2,Col3,印数：150万定价：0.20元,
184,ROI2,Col3,市场交流价：,
184,ROI2,Col3,9品：15元,
184,ROI2,Col3,10品：30元,
184,ROI2,Col4,新老清水店,
184,ROI2,Col4,出版社：河南人民,
184,ROI2,Col4,改编：董嘉善,
184,ROI2,Col4,绘画：徐小龙,
184,ROI2,Col4,84年2月1版1次64开,
184,ROI2,Col4,印数：4.511万  定价：0.15元,
184,ROI2,Col4,市场交流价：,
184,ROI2,Col4,9品：8元,
184,ROI2,Col4,10品：15元,
185,ROI1,Col1,彭总扶我上战马,
185,ROI1,Col1,出版社：人民美术,
185,ROI1,Col1,改编：齐嘉,
185,ROI1,Col1,绘画：高泉,
185,ROI1,Col1,84年3月1版1次60开,
185,ROI1,Col1,印数：18万定价：0.11元,
185,ROI1,Col1,市场交流价：,
185,ROI1,Col1,9品：25元,
185,ROI1,Col1,10品：50元,
185,ROI1,Col2,彭德怀的故事,
185,ROI1,Col2,出版社：上海人民美术,
185,ROI1,Col2,编文：王肇歧,
185,ROI1,Col2,绘画：韩和平汪观清等,
185,ROI1,Col2,80年9月1版1次60开,
185,ROI1,Col2,印数：66万定价：0.15元,
185,ROI1,Col2,市场交流价：,
185,ROI1,Col2,9品：25元,
185,ROI1,Col2,10品：50元,
185,ROI1,Col3,彭德怀,
185,ROI1,Col3,出版社：江苏人民,
185,ROI1,Col3,编文：于平等,
185,ROI1,Col3,绘画：影雪,
185,ROI1,Col3,82年9月1版1次64开,
185,ROI1,Col3,印数：30万定价：0.15元,
185,ROI1,Col3,市场交流价：,
185,ROI1,Col3,9品：8元,
185,ROI1,Col3,10品：15元,
185,ROI1,Col4,痛苦与欢乐,
185,ROI1,Col4,出版社：上海人民美术,
185,ROI1,Col4,改编：陈镇江,
185,ROI1,Col4,绘画：陈云华王重义,
185,ROI1,Col4,80年2月1版1次64开,
185,ROI1,Col4,印数：15万定价：0.11元,
185,ROI1,Col4,市场交流价：,
185,ROI1,Col4,9品：10元,
185,ROI1,Col4,10品：20元,
185,ROI2,Col1,彭湃的故事,
185,ROI2,Col1,出版社：岭南美术,
185,ROI2,Col1,编文：卢权,
185,ROI2,Col1,绘画：杜应强曾宪龙,
185,ROI2,Col1,81年3月1版1次60开,
185,ROI2,Col1,印数：未详定价：0.28元,
185,ROI2,Col1,市场交流价：,
185,ROI2,Col1,9品：40元,
185,ROI2,Col1,10品：80元,
185,ROI2,Col2,*智破桃园堡,
185,ROI2,Col2,出版社：岭南美术,
185,ROI2,Col2,改编：谭勋等,
185,ROI2,Col2,绘画：区本泉黄穗中,
185,ROI2,Col2,81年3月1版1次60开,
185,ROI2,Col2,印数：未详定价：0.20元,
185,ROI2,Col2,市场交流价：,
185,ROI2,Col2,9品：20.元,
185,ROI2,Col2,10品：40元,
185,ROI2,Col3,智取城防图,
185,ROI2,Col3,出版社：河南人民,
185,ROI2,Col3,编文：魏世祥,
185,ROI2,Col3,绘画：秦云海,
185,ROI2,Col3,77年8月1版1次64开,
185,ROI2,Col3,印数：未详定价：0.11元,
185,ROI2,Col3,市场交流价：,
185,ROI2,Col3,9品：8元,
185,ROI2,Col3,10品：15元,
185,ROI2,Col4,悲哀的拳王,
185,ROI2,Col4,出版社：浙江人民美术,
185,ROI2,Col4,改编：竺乾华,
185,ROI2,Col4,绘画：雷德祖,
185,ROI2,Col4,80年5月1版1次64开,
185,ROI2,Col4,印数：20万定价：0.15元,
185,ROI2,Col4,市场交流价：,
185,ROI2,Col4,9品：10元,
185,ROI2,Col4,10品：20元,
185,FOOTNOTE,,,*《山乡风云录》的60开版式。另有64开本
186,ROI1,Col1,窗口,
186,ROI1,Col1,出版社：人民美术,
186,ROI1,Col1,改编：任可,
186,ROI1,Col1,绘画：中流王传义等,
186,ROI1,Col1,79年3月1版1次64开,
186,ROI1,Col1,印数：46万定价：0.08元,
186,ROI1,Col1,市场交流价：,
186,ROI1,Col1,9品：8元,
186,ROI1,Col1,10品：15元,
186,ROI1,Col2,窗口,
186,ROI1,Col2,出版社：上海人民美术,
186,ROI1,Col2,改编：蒋德生,
186,ROI1,Col2,绘画：丁亮盛,
186,ROI1,Col2,79年4月1版1次64开,
186,ROI1,Col2,印数：45万定价：0.11元,
186,ROI1,Col2,市场交流价：,
186,ROI1,Col2,9品：8元,
186,ROI1,Col2,10品：15元,
186,ROI1,Col3,湖上小八路,
186,ROI1,Col3,出版社：上海人民美术,
186,ROI1,Col3,改编：毛亮英,
186,ROI1,Col3,绘画：谌孝安,
186,ROI1,Col3,79年7月1版1次64开,
186,ROI1,Col3,印数：90万定价：0.11元,
186,ROI1,Col3,市场交流价：,
186,ROI1,Col3,9品：10元,
186,ROI1,Col3,10品：15元,
186,ROI1,Col4,湖边小暗哨,
186,ROI1,Col4,出版社：江苏人民,
186,ROI1,Col4,改编：高家驹,
186,ROI1,Col4,绘画：郭红雁,
186,ROI1,Col4,78年6月1版1次64开,
186,ROI1,Col4,印数：未详定价：0.14元,
186,ROI1,Col4,市场交流价：,
186,ROI1,Col4,9品：25元,
186,ROI1,Col4,10品：50元,
186,ROI2,Col1,朝阳沟,
186,ROI2,Col1,出版社：人民美术,
186,ROI2,Col1,改编：武耀强,
186,ROI2,Col1,绘画：刘继卣,
186,ROI2,Col1,77年8月2版2次64开,
186,ROI2,Col1,印数：100万定价：0.11元,
186,ROI2,Col1,市场交流价：,
186,ROI2,Col1,9品：150元,
186,ROI2,Col1,10品：300元,
186,ROI2,Col2,朝阳花,
186,ROI2,Col2,出版社：黑龙江美术,
186,ROI2,Col2,改编：刘广惠,
186,ROI2,Col2,绘画：施大畏,
186,ROI2,Col2,84年7月1版1次64开,
186,ROI2,Col2,印数：11.4万 定价：0.25元,
186,ROI2,Col2,市场交流价：,
186,ROI2,Col2,9品：20元,
186,ROI2,Col2,10品：40元,
186,ROI2,Col3,朝阳花,
186,ROI2,Col3,出版社：上海人民美术,
186,ROI2,Col3,编文：赵吉南,
186,ROI2,Col3,绘画：陆成法陆小弟,
186,ROI2,Col3,81年7月1版1次64开,
186,ROI2,Col3,印数：60万定价：0.19元,
186,ROI2,Col3,市场交流价：,
186,ROI2,Col3,9品：15元,
186,ROI2,Col3,10品：30元,
186,ROI2,Col4,新礼花,
186,ROI2,Col4,出版社：上海人民,
186,ROI2,Col4,改编：冯永杰,
186,ROI2,Col4,绘画：集体,
186,ROI2,Col4,77年7月1版1次64开,
186,ROI2,Col4,印数：未详定价：0.10元,
186,ROI2,Col4,市场交流价：,
186,ROI2,Col4,9品：8元,
186,ROI2,Col4,10品：20元,
187,ROI1,Col1,啼笑因缘,
187,ROI1,Col1,出版社：浙江人民美术,
187,ROI1,Col1,改编：郁如,
187,ROI1,Col1,绘画：刘国辉,
187,ROI1,Col1,81年5月1版1次64开,
187,ROI1,Col1,印数：60万定价：0.21元,
187,ROI1,Col1,市场交流价：,
187,ROI1,Col1,9品：5元,
187,ROI1,Col1,10品：10元,
187,ROI1,Col2,啼笑姻缘,
187,ROI1,Col2,出版社：湖南美术,
187,ROI1,Col2,改编：宗玉,
187,ROI1,Col2,绘画：唐源源,
187,ROI1,Col2,82年6月1版1次64开,
187,ROI1,Col2,印数：76万定价：0.13元,
187,ROI1,Col2,市场交流价：,
187,ROI1,Col2,9品：10元,
187,ROI1,Col2,10品：20元,
187,ROI1,Col3,雁鸣湖畔,
187,ROI1,Col3,出版社：黑龙江人民,
187,ROI1,Col3,改编：集体,
187,ROI1,Col3,绘画：集体,
187,ROI1,Col3,77年5月1版1次64开,
187,ROI1,Col3,印数：25万定价：0.18元,
187,ROI1,Col3,市场交流价：,
187,ROI1,Col3,9品：8元,
187,ROI1,Col3,10品：15元,
187,ROI1,Col4,雁门关伏击战,
187,ROI1,Col4,出版社：湖北美术,
187,ROI1,Col4,改编：刘伟新,
187,ROI1,Col4,绘画：劳宏必顺,
187,ROI1,Col4,89年12月1版1次64开,
187,ROI1,Col4,印数：3.5万定价：0.55元,
187,ROI1,Col4,市场交流价：,
187,ROI1,Col4,9品：5元,
187,ROI1,Col4,10品：15元,
187,ROI2,Col1,骑师与美人鱼,
187,ROI2,Col1,出版社：湖南美术,
187,ROI2,Col1,改编：林之,
187,ROI2,Col1,绘画：越非广之,
187,ROI2,Col1,86年1月1版1次64开,
187,ROI2,Col1,印数：4.48万定价：0.32元,
187,ROI2,Col1,市场交流价：,
187,ROI2,Col1,9品：5元,
187,ROI2,Col1,10品：15元,
187,ROI2,Col2,渡江侦察记,
187,ROI2,Col2,出版社：上海人民,
187,ROI2,Col2,改编：章程,
187,ROI2,Col2,绘画：顾炳鑫,
187,ROI2,Col2,77年11月1版1次64开,
187,ROI2,Col2,印数：未详定价：0.26元,
187,ROI2,Col2,市场交流价：,
187,ROI2,Col2,9品：250元,
187,ROI2,Col2,10品：600元,
187,ROI2,Col3,湘江侦察,
187,ROI2,Col3,出版社：人民美术,
187,ROI2,Col3,编文：原水,
187,ROI2,Col3,绘画：钱贵荪,
187,ROI2,Col3,84年4月2版5次64开,
187,ROI2,Col3,印数：109万定价：0.16元,
187,ROI2,Col3,市场交流价：,
187,ROI2,Col3,9品：20元,
187,ROI2,Col3,10品：40元,
187,ROI2,Col4,搭错车,
187,ROI2,Col4,出版社：广东旅游,
187,ROI2,Col4,改编：邓会光,
187,ROI2,Col4,绘画：季源业：等,
187,ROI2,Col4,85年8月1版1次64开,
187,ROI2,Col4,印数：未详定价：0.33元,
187,ROI2,Col4,市场交流价：,
187,ROI2,Col4,9品：8元,
187,ROI2,Col4,10品：15元,
187,FOOTNOTE,,,*《啼笑因缘》浙江版，标题“因”是错别字，应为“姻”。
188,ROI1,Col1,喝延河水长大的,
188,ROI1,Col1,出版社：天津人民美术,
188,ROI1,Col1,改编：李文龙,
188,ROI1,Col1,绘画：施大畏,
188,ROI1,Col1,81年1月1版1次64开,
188,ROI1,Col1,印数：3.7万定价：0.22元,
188,ROI1,Col1,市场交流价：,
188,ROI1,Col1,9品：15元,
188,ROI1,Col1,10品：35元,
188,ROI1,Col2,湘岭怒火,
188,ROI1,Col2,出版社：江苏人民,
188,ROI1,Col2,编文：张广昌,
188,ROI1,Col2,绘画：丁德邻,
188,ROI1,Col2,80年3月1版1次64开,
188,ROI1,Col2,印数：20万定价：0.13元,
188,ROI1,Col2,市场交流价：,
188,ROI1,Col2,9品：10元,
188,ROI1,Col2,10品：20元,
188,ROI1,Col3,雅克萨反击战,
188,ROI1,Col3,出版社：辽宁美术,
188,ROI1,Col3,改编：贾永盛,
188,ROI1,Col3,绘画：张永新,
188,ROI1,Col3,82年8月1版1次64开,
188,ROI1,Col3,印数：50万定价：0.20元,
188,ROI1,Col3,市场交流价：,
188,ROI1,Col3,9品：5元,
188,ROI1,Col3,10品：10元,
188,ROI1,Col4,象倌传奇,
188,ROI1,Col4,出版社：江西人民,
188,ROI1,Col4,编文：黄岭,
188,ROI1,Col4,绘画：陈水远,
188,ROI1,Col4,81年12月1版1次64开,
188,ROI1,Col4,印数：23万定价：0.20元,
188,ROI1,Col4,市场交流价：,
188,ROI1,Col4,9品：15元,
188,ROI1,Col4,10品：30元,
188,ROI2,Col1,喜哥,
188,ROI2,Col1,出版社：上海人民美术,
188,ROI2,Col1,编文：王正,
188,ROI2,Col1,绘画：余家乐,
188,ROI2,Col1,85年11月1版1次64开,
188,ROI2,Col1,印数：3万定价：0.31元,
188,ROI2,Col1,市场交流价：,
188,ROI2,Col1,9品：15元,
188,ROI2,Col1,10品：30元,
188,ROI2,Col2,韩宝山相亲,
188,ROI2,Col2,出版社：山西人民,
188,ROI2,Col2,编文：艾明,
188,ROI2,Col2,绘画：杜玉曦,
188,ROI2,Col2,84年12月1版1次64开,
188,ROI2,Col2,印数：8万定价：0.17元,
188,ROI2,Col2,市场交流价：,
188,ROI2,Col2,9品：5元,
188,ROI2,Col2,10品：10元,
188,ROI2,Col3,温钦夫镇魔记,
188,ROI2,Col3,出版社：中州书画,
188,ROI2,Col3,编文：孙法智,
188,ROI2,Col3,绘画：潘直亮,
188,ROI2,Col3,82年2月1版1次64开,
188,ROI2,Col3,印数：42.8万 定价：0.14元,
188,ROI2,Col3,市场交流价：,
188,ROI2,Col3,9品：10元,
188,ROI2,Col3,10品：20元,
188,ROI2,Col4,葫芦湾抢船,
188,ROI2,Col4,出版社：中州书画,
188,ROI2,Col4,改编：韩双东,
188,ROI2,Col4,绘画：熊孔成,
188,ROI2,Col4,83年4月1版1次64开,
188,ROI2,Col4,印数：16.1万定价：0.20元,
188,ROI2,Col4,市场交流价：,
188,ROI2,Col4,9品：15元,
188,ROI2,Col4,10品：25元,
189,ROI1,Col1,鲁迅传(一),
189,ROI1,Col1,出版社：广东人民,
189,ROI1,Col1,编文：集体,
189,ROI1,Col1,绘画：集体,
189,ROI1,Col1,77年5月1版1次60开,
189,ROI1,Col1,印数：未详定价：0.50元,
189,ROI1,Col1,市场交流价：,
189,ROI1,Col1,9品：100元（全套）,
189,ROI1,Col1,10品：200元,
189,ROI1,Col2,鲁迅传(二),
189,ROI1,Col2,出版社：广东人民,
189,ROI1,Col2,编文：张磊潘晋拔,
189,ROI1,Col2,绘画：夏晔刘启瑞,
189,ROI1,Col2,78年5月1版1次64开,
189,ROI1,Col2,印数：未详定价：0.22元,
189,ROI1,Col3,瑞普的奇遇,
189,ROI1,Col3,出版社：上海人民美术,
189,ROI1,Col3,编文：张廷琛,
189,ROI1,Col3,绘画：胡若军谌孝安,
189,ROI1,Col3,81年4月1版1次64开,
189,ROI1,Col3,印数：50万定价：0.08元,
189,ROI1,Col3,市场交流价：,
189,ROI1,Col3,9品：8元,
189,ROI1,Col3,10品：15元,
189,ROI1,Col4,猴王子,
189,ROI1,Col4,出版社：中州书画,
189,ROI1,Col4,改编：孙法智,
189,ROI1,Col4,绘画：潘直亮,
189,ROI1,Col4,83年6月1版1次64开,
189,ROI1,Col4,印数：20.4万 定价0.16元,
189,ROI1,Col4,市场交流价：,
189,ROI1,Col4,9品：8元,
189,ROI1,Col4,10品：15元,
189,ROI2,Col1,最危险的猎物,
189,ROI2,Col1,出版社：人民美术,
189,ROI2,Col1,改编：白宇,
189,ROI2,Col1,绘画：费声福,
189,ROI2,Col1,83年6月1版1次60开,
189,ROI2,Col1,印数：32万定价：0.16元,
189,ROI2,Col1,市场交流价：,
189,ROI2,Col1,9品：10元,
189,ROI2,Col1,10品：20元,
189,ROI2,Col2,最危险的猎物,
189,ROI2,Col2,出版社：重庆,
189,ROI2,Col2,改编：史策,
189,ROI2,Col2,绘画：陈昌柱朱小果,
189,ROI2,Col2,83年10月1版1次64开,
189,ROI2,Col2,印数：10万定价：0.11元,
189,ROI2,Col2,市场交流价：,
189,ROI2,Col2,9品：10元,
189,ROI2,Col2,10品：20元,
189,ROI2,Col3,新天方夜谭,
189,ROI2,Col3,出版社：上海人民美术,
189,ROI2,Col3,改编：张万鸿,
189,ROI2,Col3,绘画：郁芷芳,
189,ROI2,Col3,84年5月1版1次64开,
189,ROI2,Col3,印数：47.5万 定价：0.23元,
189,ROI2,Col3,市场交流价：,
189,ROI2,Col3,9品：5元,
189,ROI2,Col3,10品：10元,
189,ROI2,Col4,塔拉斯的火炬,
189,ROI2,Col4,出版社：吉林人民,
189,ROI2,Col4,改编：高正,
189,ROI2,Col4,绘画：潘喜良,
189,ROI2,Col4,81年6月1版1次64开,
189,ROI2,Col4,印数：35万定价：0.14元,
189,ROI2,Col4,市场交流价：,
189,ROI2,Col4,9品：10元,
189,ROI2,Col4,10品：20元,
190,ROI1,Col1,鲁滨孙飘流全集（上下）,
